"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","character_maximum_length","character_octet_length","numeric_precision","numeric_precision_radix","numeric_scale","datetime_precision","interval_type","interval_precision","character_set_catalog","character_set_schema","character_set_name","collation_catalog","collation_schema","collation_name","domain_catalog","domain_schema","domain_name","udt_catalog","udt_schema","udt_name","scope_catalog","scope_schema","scope_name","maximum_cardinality","dtd_identifier","is_self_referencing","is_identity","identity_generation","identity_start","identity_increment","identity_maximum","identity_minimum","identity_cycle","is_generated","generation_expression","is_updatable"
"affiliate_db","public","drive_configurations","is_active",4,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","general_notifications","message",4,NULL,"NO","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notifications","created_at",4,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_messages","fake_user_id",4,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drives","commission",4,NULL,"NO","numeric",NULL,NULL,12,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","product_combos","combo_commission_rate",4,NULL,"NO","numeric",NULL,NULL,5,10,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","onboarding_responses","question_1",4,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_group_members","fake_user_id",4,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notification_categories","icon",4,NULL,"YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","tier_quantity_configs","is_active",4,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_admin_logs","entity_type",4,NULL,"NO","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_fake_users","avatar_url",4,NULL,"YES","character varying",255,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","old_drive_configuration_items","order_in_drive",4,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","conversations","is_group",4,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"4","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_admin_logs","entity_id",5,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawal_addresses","created_at",5,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","conversations","last_message_at",5,NULL,"YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notifications","is_read",5,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","general_notifications","image_url",5,NULL,"YES","character varying",500,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawals","address",5,NULL,"NO","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_group_members","join_date",5,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","tier_quantity_configs","created_at",5,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposit_qr_codes","uploaded_by_admin_id",5,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","admin_notifications","is_read",5,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","users","referral_code",5,NULL,"NO","character varying",10,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_active_drive_items","product_id_2",5,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_configurations","created_by_admin_id",5,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drives","status",5,"'ACTIVE'::character varying","NO","character varying",20,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","product_combos","min_balance_required",5,"0","YES","numeric",NULL,NULL,10,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_messages","content",5,NULL,"NO","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_orders","created_at",5,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_fake_users","bio",5,NULL,"YES","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_task_sets","is_combo",5,"false","NO","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","membership_tiers","commission_merge_data_percent",5,NULL,"NO","numeric",NULL,NULL,5,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","old_drive_configuration_items","created_at",5,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_working_days","last_reset_date",5,NULL,"YES","date",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","date",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_groups","max_members",5,"150","YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","commission_logs","account_type",5,NULL,"YES","character varying",10,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","old_drive_orders","tasks_required",5,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_task_set_products","created_at",5,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposits","txn_hash",5,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_drive_progress","is_working_day",5,"false","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notification_categories","description",5,NULL,"YES","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","onboarding_responses","question_2",5,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_sessions","end_time",5,NULL,"YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_scheduled_messages","media_url",5,NULL,"YES","character varying",255,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","support_messages","subject",5,NULL,"YES","character varying",255,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_drive_configurations","updated_at",5,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"5","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposits","description",6,NULL,"YES","text",NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","text",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_working_days","created_at",6,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","product_combos","min_tier",6,"'bronze'::character varying","YES","character varying",10,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_sessions","status",6,"'active'::character varying","YES","character varying",500,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drives","created_at",6,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_admin_logs","details",6,NULL,"YES","jsonb",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","jsonb",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","admin_notifications","created_at",6,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_messages","media_url",6,NULL,"YES","character varying",255,1020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_orders","completed_at",6,NULL,"YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","users","upliner_id",6,NULL,"YES","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_groups","is_active",6,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_group_members","is_active",6,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","tier_quantity_configs","updated_at",6,"CURRENT_TIMESTAMP","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notifications","category_id",6,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","membership_tiers","data_per_set_limit",6,NULL,"NO","integer",NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","int4",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","deposit_qr_codes","created_at",6,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","accounts","frozen",6,"0","YES","numeric",NULL,NULL,12,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","numeric",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_fake_users","is_active",6,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawals","txn_hash",6,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","drive_task_sets","created_at",6,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","user_drive_progress","created_at",6,"now()","YES","timestamp without time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamp",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","onboarding_responses","question_3",6,NULL,"YES","character varying",100,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","notification_categories","is_active",6,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","chat_scheduled_messages","media_type",6,NULL,"YES","character varying",50,200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","varchar",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","general_notifications","is_active",6,"true","YES","boolean",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","bool",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
"affiliate_db","public","withdrawal_addresses","updated_at",6,"now()","YES","timestamp with time zone",NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"affiliate_db","pg_catalog","timestamptz",NULL,NULL,NULL,NULL,"6","NO","NO",NULL,NULL,NULL,NULL,NULL,"NO","NEVER",NULL,"YES"
